"Scene Start","Scene End","Valence","Arousal","Dominance","Vader neg","Vader neu","Vader pos","Vader compound","Audio Level"
"5686.0","5690.0","5.597142857142857","3.934285714285714","5.431428571428571","0.0","0.782","0.218","0.5994","0.22199829105610874"
"5691.0","5695.0","5.553","4.011","5.486999999999999","0.081","0.919","0.0","-0.3182","0.4373026880374385"
"5696.0","5701.0","5.9159999999999995","3.412","5.568","0.0","1.0","0.0","0.0","0.24741641380294588"
"5702.0","5715.0","5.134736842105262","3.975263157894737","5.528947368421052","0.05","0.908","0.042","-0.128","0.20061270176540977"
"5717.0","5740.0","4.979047619047618","4.166190476190476","5.299047619047618","0.213","0.787","0.0","-0.9337","0.11431716953560951"
"5742.0","5775.0","5.531818181818182","4.151363636363636","5.190454545454546","0.096","0.904","0.0","-0.7184","0.13212712144548644"
"5805.0","5840.0","4.215625000000001","4.305625","4.73125","0.317","0.653","0.03","-0.9655","0.12584303615275497"
"5865.0","5883.0","5.141111111111111","4.147222222222222","5.087222222222222","0.19","0.728","0.082","-0.8531","0.2048491627464862"
"5885.0","5900.0","5.414545454545455","3.898181818181818","5.352727272727273","0.0","1.0","0.0","0.0","0.15391964442421266"
"5905.0","5920.0","4.891818181818182","3.651818181818182","5.129090909090909","0.125","0.844","0.031","-0.6523","0.2582911387077621"
"5923.0","5965.0","5.246052631578945","3.7307894736842107","5.537105263157895","0.104","0.831","0.065","-0.5673","0.2837062059102101"
"5966.0","6120.0","5.235230769230769","3.791076923076923","5.385692307692308","0.056","0.937","0.007","-0.8608","0.08823709000968728"
"6121.0","6142.0","5.0645454545454545","3.7181818181818183","5.390909090909091","0.0","1.0","0.0","0.0","0.05958330869467606"
"6143.0","6148.0","6.24","3.8800000000000003","5.796","0.0","0.772","0.228","0.7351","0.06672712451217873"
"6149.0","6154.0","5.7225","3.65","5.54","0.0","0.679","0.321","0.5837","0.053855168775240214"
"6155.0","6157.0","5.465","4.12","6.145","0.0","0.82","0.18","0.296","0.08455171604701527"
"6157.0","6165.0","4.673","4.702","5.212","0.182","0.76","0.058","-0.6597","0.3268623959492183"
"6166.0","6224.0","5.384571428571428","4.083714285714285","5.465142857142857","0.121","0.781","0.098","-0.6876","0.3359452754132927"
"6225.0","6245.0","5.1604347826086965","4.042173913043477","5.272608695652174","0.172","0.694","0.134","-0.5053","0.21667850707669742"
"6250.0","6258.0","5.4575","3.78625","5.516249999999999","0.076","0.924","0.0","-0.5067","0.21729171285664978"
"6259.0","6273.0","4.5649999999999995","4.495714285714286","5.368571428571428","0.232","0.731","0.037","-0.9245","0.10702206049392465"
"6274.0","6276.0","5.03","4.196666666666666","5.361111111111111","0.119","0.58","0.301","0.5574","0.41127767195266135"
"6277.0","6281.0","3.8274999999999997","5.795","4.55","0.431","0.569","0.0","-0.8442","0.08453370314376885"
"6282.0","6313.0","5.74","3.5589999999999997","5.7315000000000005","0.053","0.825","0.122","0.6747","0.07567561240234391"
"6314.0","6355.0","5.506538461538461","4.284999999999999","5.503461538461538","0.121","0.836","0.044","-0.8516","0.24669616025247393"
"6371.0","6413.0","5.544912280701754","3.8549122807017544","5.506842105263159","0.065","0.909","0.027","-0.8726","0.5167121459626016"
"6415.0","6359.0","5.392857142857143","4.118571428571429","5.2299999999999995","0.105","0.759","0.137","0.2225","0.07358193318259569"
"6420.0","6564.0","5.718333333333335","4.215789473684211","5.408947368421054","0.086","0.839","0.076","-0.4843","0.12626994667502028"
"6565.0","6620.0","5.580714285714284","3.9424999999999994","5.293571428571428","0.132","0.782","0.086","-0.6859","0.18821784631481983"
"6624.0","6810.0","5.6866896551724135","4.034896551724137","5.6931034482758625","0.086","0.81","0.104","0.8985","0.28702623225765705"
"6820.0","6830.0","5.185714285714286","4.212857142857143","5.661428571428571","0.138","0.862","0.0","-0.34","0.3259762375109736"
"6833.0","6895.0","5.653243243243243","4.017297297297298","5.5140540540540535","0.12","0.746","0.134","-0.4021","0.6328731489128627"
"6895.0","6898.0","6.263333333333333","3.979999999999999","5.515000000000001","0.125","0.875","0.0","-0.25","0.3003467446961448"
"6906.0","6925.0","6.275","4.1674999999999995","5.8575","0.0","0.741","0.259","0.6808","0.19995584734185443"
"6957.0","7050.0","5.49462962962963","3.910740740740741","5.591481481481481","0.097","0.828","0.074","-0.77","0.1285917331798303"
"7054.0","7119.0","5.1803448275862065","3.976034482758621","5.31396551724138","0.144","0.752","0.104","-0.8641","0.5078432217192604"
"7120.0","7177.0","5.5634999999999994","4.056","5.68","0.086","0.8","0.114","0.2168","0.47367543192826655"
"7178.0","7260.0","5.157384615384616","4.1141538461538465","5.33","0.103","0.876","0.021","-0.9734","0.057848372240398814"
