"5.507142857142857","4.384166666666667","5.336785714285716","medium"
"4.977857142857142","4.002142857142856","5.3621428571428575","loud"
"5.881363636363636","4.732727272727273","5.654090909090909","medium"
"5.287272727272727","4.054545454545454","5.453636363636364","medium"
"5.714857142857143","3.7305714285714284","5.700285714285715","medium"
"5.174498777506113","4.302078239608802","5.238410757946211","loud"
"5.65090909090909","3.772727272727273","5.416969696969697","silent"
"5.445764705882353","4.122000000000001","5.404000000000001","silent"
"5.114475138121547","4.061602209944751","5.277900552486187","medium"
"5.272499999999999","4.08925","5.334","medium"
"4.615","3.6775","5.0725","silent"
"5.378461538461538","4.167692307692308","5.398461538461539","medium"
"5.375","3.95","5.2475000000000005","medium"
"4.906428571428571","3.7364285714285708","5.234999999999999","medium"
"5.3277777777777775","4.573333333333333","5.605555555555556","silent"
"5.036861313868613","4.115985401459854","5.304963503649635","silent"
"5.305934065934066","4.126153846153846","5.300769230769231","silent"
"5.427631578947368","3.8600000000000003","5.423684210526316","silent"
"5.4575471698113205","3.7830188679245285","5.515094339622642","silent"
"5.6053125","3.7384375000000003","5.2993749999999995","silent"
"4.927627118644068","4.03728813559322","5.256271186440678","silent"
"5.340471698113209","4.165754716981131","5.282452830188679","silent"
"5.34120253164557","4.211265822784809","5.387215189873418","silent"
"5.5287500000000005","4.0565625","5.4506250000000005","silent"
"5.832","3.7640000000000002","6.023999999999999","medium"
"5.236666666666667","3.4049999999999994","5.55","silent"
"6.042","3.886","5.346","silent"
"5.735714285714287","3.85952380952381","5.5304761904761905","silent"
"5.581250000000001","3.8356250000000003","5.3950000000000005","silent"
"5.330488888888889","4.153333333333333","5.382844444444444","silent"
"5.185625","4.212604166666666","5.228020833333334","silent"
"6.272857142857143","4.384285714285714","5.45857142857143","silent"
"5.482142857142857","4.090714285714285","5.667142857142857","medium"
"5.4205","4.025","5.464499999999999","silent"
"4.656666666666666","4.022500000000001","5.020833333333333","medium"
"5.249230769230769","4.174615384615384","5.397692307692308","silent"
"5.4351666666666665","4.1691666666666665","5.327166666666667","loud"
"5.316818181818181","3.855909090909091","5.218636363636363","loud"
"5.065294117647059","4.163137254901961","5.103333333333333","silent"
"5.368333333333332","4.181666666666666","4.88","silent"
"5.348510638297872","4.032127659574468","5.2417021276595746","silent"
"5.70763440860215","4.188817204301074","5.388709677419355","silent"
"5.660697674418604","3.861162790697675","5.492093023255814","silent"
"5.637142857142857","4.064285714285714","5.752857142857143","silent"
"5.384748201438849","4.014424460431654","5.378381294964029","medium"
"5.3118965517241366","3.939137931034482","5.290344827586208","loud"
"3.17","6.35","3.62","loud"
"4.135","5.045","4.755","loudest"
"5.00948275862069","4.111896551724137","5.171724137931034","loud"
"5.001228070175438","4.150350877192983","5.163684210526316","silent"
"5.457669902912621","4.20873786407767","5.591456310679614","silent"
"5.545428571428571","3.990714285714285","5.490285714285714","silent"
"5.711034482758619","4.052413793103448","5.552413793103448","silent"
"5.607439024390245","4.117743902439025","5.480792682926829","silent"
"5.408244274809159","4.128702290076335","5.334351145038168","silent"
"5.463181818181819","4.116363636363637","5.223181818181818","silent"
"5.592943722943722","4.072121212121212","5.376796536796537","silent"
"5.416195652173912","3.9894565217391293","5.469782608695653","silent"
"5.331420118343195","4.102248520710059","5.459585798816568","silent"
"5.506887417218543","4.239933774834436","5.4394701986754965","silent"
"5.435277777777778","4.146319444444444","5.4309722222222225","silent"
"5.478684210526317","4.215921052631579","5.426973684210526","silent"
"5.354736842105263","3.8952631578947363","5.2494736842105265","medium"
"5.338874172185431","4.10158940397351","5.311523178807948","silent"
"5.555789473684209","4.0668421052631585","5.336842105263158","silent"
