Start,End,Valence,Arousal,Dominance,AudioLevel
4536,4600,5.191625,4.312875,5.287625,silent
4600,4615,5.29,4.10222222222,5.28222222222,silent
4616,4640,5.59173913043,3.96173913043,5.01173913043,medium
4641,4660,5.91357142857,3.59714285714,5.79142857143,silent
4661,4676,4.81,4.07916666667,5.11583333333,silent
4677,4755,5.53583333333,4.02183333333,5.22066666667,medium
4756,4765,5.3925,3.53,5.0475,medium
4788,4855,5.35068965517,4.19,5.17172413793,medium
4905,4965,5.12806818182,4.03079545455,5.22454545455,silent
4966,4975,5.29375,3.77458333333,5.485,medium
4990,5055,5.46015873016,3.99634920635,5.57841269841,silent
5073,5108,5.777,3.809,5.49,medium
5109,5145,5.51025,4.22225,5.449,silent
5146,5166,5.41515151515,4.18151515152,5.21454545455,silent
5190,5227,5.65294117647,4.01235294118,5.24676470588,silent
5224,5240,5.34055555556,3.86166666667,5.28888888889,silent
5247,5255,5.02363636364,4.11727272727,5.39909090909,medium
5315,5367,5.32041666667,4.06333333333,5.33395833333,medium
5425,5450,5.80666666667,4.5175,5.20333333333,silent
5494,5508,3.525,5.60416666667,4.36166666667,silent
106,116,5.5075,4.07,5.461875,medium
120,159,5.43827586207,3.73275862069,5.28862068966,medium
160,203,5.22157894737,3.96052631579,5.27,medium
204,225,5.1005,4.1325,5.3825,medium
227,231,5.81133333333,3.66933333333,5.83533333333,medium
232,250,5.62181818182,3.97909090909,5.81727272727,silent
251,282,5.45755102041,3.98408163265,5.47714285714,medium
283,318,5.55290322581,4.09483870968,5.63032258065,medium
319,370,5.58293103448,4.00637931034,5.50862068966,loudest
371,384,5.61909090909,4.22090909091,5.23090909091,loud
385,408,4.73357142857,4.41714285714,5.17214285714,medium
426,431,5.36181818182,4.35454545455,5.38545454545,loudest
432,444,5.759,4.24,5.625,loud
445,540,5.26415384615,4.28923076923,5.17492307692,loud
545,570,5.47714285714,4.07857142857,5.16857142857,silent
575,590,5.40428571429,3.71928571429,5.08857142857,silent
592,595,5.05833333333,3.64333333333,4.89333333333,silent
622,783,5.55701612903,4.05362903226,5.57314516129,medium
784,795,6.13733333333,4.35533333333,5.60266666667,loudest
796,808,5.95,3.89538461538,5.61230769231,loudest
809,879,5.599375,4.1990625,5.384375,silent
884,890,5.56769230769,4.21384615385,5.53384615385,silent
891,960,5.40735294118,3.57617647059,5.31323529412,silent
961,1042,5.24555555556,4.01314814815,5.45833333333,silent
1043,1062,5.744,3.49733333333,5.342,silent
1064,1107,5.45363636364,3.7303030303,5.42545454545,silent
1108,1159,5.65654545455,3.81672727273,5.56454545455,silent
1160,1164,5.41285714286,3.89428571429,5.51571428571,silent
1165,1197,5.4596969697,4.01606060606,5.47303030303,silent
1198,1202,4.78666666667,3.59333333333,5.21,silent
1203,1230,5.03384615385,3.77576923077,5.27923076923,silent
1245,1257,5.90176470588,4.08,5.63588235294,silent
1258,1366,5.69298387097,3.8589516129,5.53532258065,silent
1367,1470,5.47558823529,3.9868627451,5.4737254902,silent
1471,1589,5.79432432432,4.03351351351,5.64033783784,medium
1590,1610,5.0359375,3.9965625,5.2740625,silent
1614,1647,5.40016129032,4.07193548387,5.38758064516,silent
1648,1691,5.31852941176,3.53823529412,5.69235294118,silent
1692,1711,5.34833333333,4.00861111111,5.41583333333,loud
1712,1770,5.65716981132,3.90698113208,5.50471698113,medium
1771,1847,5.42045454545,4.22977272727,5.28113636364,loud
1847,1851,5.59777777778,3.37666666667,4.93333333333,medium
1852,1900,5.03423076923,4.49307692308,5.31346153846,loud
1879,1944,5.07125,4.5875,5.37,loudest
1901,1915,6.03636363636,4.15636363636,5.60818181818,loudest
1916,1938,4.81764705882,4.23941176471,5.33117647059,loudest
1945,1960,5.05,4.236,5.472,loud
1962,2002,5.64655172414,4.04482758621,5.58896551724,medium
2003,2060,5.10317073171,4.48975609756,5.27817073171,loud
2063,2065,4.81125,4.25625,4.92,silent
2069,2116,5.31526315789,3.95228070175,5.31771929825,medium
2119,2167,4.98178571429,4.20357142857,5.2475,silent
2168,2180,4.84857142857,3.78857142857,5.15714285714,silent
2181,2200,5.25769230769,4.40384615385,5.45153846154,silent
2201,2205,5.2225,4.1925,5.65,silent
2220,2235,5.29916666667,4.08416666667,5.51583333333,silent
2236,2305,5.21262295082,4.35262295082,5.20885245902,silent
2306,2320,5.23357142857,4.43428571429,5.50285714286,medium
2321,2323,5.435,4.24,5.32,loudest
2324,2348,5.32631578947,3.86263157895,5.29631578947,medium
2349,2442,5.58612244898,3.83183673469,5.52591836735,silent
2443,2460,6.13105263158,4.17263157895,5.62631578947,medium
2461,2470,5.22233333333,3.95666666667,5.243,silent
2471,2493,5.70913043478,3.82956521739,5.29217391304,medium
2494,2520,5.18757575758,3.8,5.3003030303,silent
2525,2608,5.43333333333,4.18333333333,5.51833333333,silent
2608,2809,5.325,4.0674,5.3258,silent
2810,2789,5.18068965517,3.78068965517,5.26,medium
2851,3024,5.47567010309,4.08536082474,5.4606185567,silent
3028,3070,5.31515151515,4.05787878788,5.305,silent
3071,3111,5.48317073171,3.88195121951,5.39195121951,silent
3140,3194,5.80625,4,5.49425,medium
3195,3226,5.55363636364,4.17696969697,5.40818181818,silent
3230,3239,5.064,3.914,5.64,loudest
3240,3248,5.65296296296,3.82888888889,5.38962962963,loud
3249,3253,5.01666666667,4.14166666667,5.55166666667,silent
3254,3262,5.798,4.134,5.618,medium
3263,3269,6.162,3.533,6.035,medium
3270,3318,5.58138888889,3.92638888889,5.53111111111,medium
3319,3380,5.72411764706,3.82803921569,5.56509803922,medium
3381,3396,4.82166666667,3.69333333333,5.445,medium
3397,3411,5.51166666667,3.90888888889,5.65055555556,loud
3412,3484,5.72111111111,3.83066666667,5.68711111111,loud
3485,3498,5.39647058824,4.00294117647,5.24647058824,loud
3505,3536,5.61020408163,3.71918367347,5.57816326531,medium
3537,3545,5.45945945946,3.94243243243,5.28432432432,loud
3546,3555,4.93555555556,3.80333333333,4.81888888889,loud
3565,3581,5.64333333333,4.00952380952,5.5980952381,loud
3582,3590,4.96333333333,4.30166666667,4.88333333333,loudest
3591,3613,5.6544,3.9756,5.5872,loud
3614,3654,5.515,3.83214285714,5.29071428571,loud
3655,3684,5.50394736842,4.25526315789,5.41078947368,loud
3685,3690,5.122,4.295,5.024,medium
3693,3715,5.006,3.498,5.414,medium
3717,3793,5.40947368421,3.91605263158,5.48842105263,medium
3795,3843,5.10904761905,4.20079365079,5.23968253968,silent
3855,3898,4.91142857143,4.12666666667,4.94095238095,silent
3899,4080,5.39919117647,3.92985294118,5.45014705882,silent
4081,4101,6.13333333333,4.44333333333,5.45166666667,silent
4102,4110,5.2025,4.37,4.96333333333,silent
4111,4120,6.57714285714,4.19142857143,5.76,silent
4121,4131,5.74333333333,4.08777777778,5.38777777778,silent
4132,4147,5.42222222222,3.67333333333,5.57888888889,silent
4147,4180,5.10095238095,3.95523809524,5.23666666667,silent
4183,4185,4.66,6.215,4.82,silent
4187,4234,4.73666666667,4.17466666667,5.134,silent
4237,4297,6.2087037037,4.09944444444,5.89925925926,silent
4298,4381,5.647,4.0756,5.5602,silent
4382,4435,5.68051724138,3.84,5.46103448276,silent
4437,4475,5.3764,3.6444,5.4868,silent
4479,4570,5.6388,3.8464,5.6452,silent
4572,4643,5.31181818182,3.97863636364,5.43659090909,silent
4645,4660,6.06583333333,4.04333333333,5.895,silent
4661,4680,5.69,3.591,5.625,medium
4680,4700,5.99375,4.675,5.97875,silent
4705,4719,6.83,4.39333333333,5.87,silent
4720,4765,5.74939393939,4.22424242424,5.67303030303,silent
4766,4800,6.14384615385,4.16846153846,5.94846153846,silent
4810,4867,5.95230769231,3.93769230769,5.35461538462,silent
4870,4889,5.164375,3.72,5.325625,medium
4909,4954,5.28736842105,4.03368421053,5.51210526316,silent
4955,5005,5.8124,3.8176,5.654,silent
5006,5028,5.18583333333,3.83833333333,5.33833333333,silent
5029,5033,6.43,4.265,5.585,silent
5035,5102,5.56684931507,3.88534246575,5.42739726027,silent
5103,5135,5.4705,4.2785,5.244,silent
5136,5220,5.65956521739,3.8502173913,5.46760869565,medium
5222,5269,5.6875,3.96291666667,5.41375,silent
5280,5307,5.30685714286,3.84114285714,5.33628571429,silent
5309,5384,5.11272727273,4.09772727273,5.20454545455,medium
5385,5431,5.33192307692,4.07615384615,5.53346153846,medium
5434,5450,4.923125,4.0225,5.051875,silent
5455,5490,5.77891891892,4.07216216216,5.60162162162,medium
5491,5520,5.83468085106,3.89042553191,5.84595744681,medium
5521,5552,5.47,3.76310344828,5.49862068966,medium
5553,5644,6.18108695652,3.92108695652,5.93934782609,silent
5645,5650,6.0075,3.921875,5.679375,medium
5653,5685,5.42589285714,3.90375,5.48285714286,loudest
5686,5690,5.59714285714,3.93428571429,5.43142857143,loudest
5691,5695,5.553,4.011,5.487,medium
5696,5701,5.916,3.412,5.568,medium
5702,5715,5.13473684211,3.97526315789,5.52894736842,medium
5717,5740,4.97904761905,4.16619047619,5.29904761905,silent
5742,5775,5.53181818182,4.15136363636,5.19045454545,silent
5805,5840,4.215625,4.305625,4.73125,medium
5865,5883,5.14111111111,4.14722222222,5.08722222222,loud
5885,5900,5.41454545455,3.89818181818,5.35272727273,loud
5905,5920,4.89181818182,3.65181818182,5.12909090909,loud
5923,5965,5.24605263158,3.73078947368,5.53710526316,medium
5966,6120,5.23523076923,3.79107692308,5.38569230769,silent
6121,6142,5.06454545455,3.71818181818,5.39090909091,silent
6143,6148,6.24,3.88,5.796,medium
6149,6154,5.7225,3.65,5.54,silent
6155,6157,5.465,4.12,6.145,silent
6157,6165,4.673,4.702,5.212,medium
6166,6224,5.38457142857,4.08371428571,5.46514285714,silent
6225,6245,5.16043478261,4.04217391304,5.27260869565,medium
6250,6258,5.4575,3.78625,5.51625,medium
6259,6273,4.565,4.49571428571,5.36857142857,silent
6274,6276,5.03,4.19666666667,5.36111111111,silent
6277,6281,3.8275,5.795,4.55,medium
6282,6313,5.74,3.559,5.7315,loudest
6314,6355,5.50653846154,4.285,5.50346153846,medium
6371,6413,5.5449122807,3.8549122807,5.50684210526,medium
6415,6359,5.39285714286,4.11857142857,5.23,loud
6420,6564,5.71833333333,4.21578947368,5.40894736842,medium
6565,6620,5.58071428571,3.9425,5.29357142857,medium
