"Movie","Anger","Anticipation","Disgust","Fear","Joy","Negative","Positive","Sadness","Surprise","Trust","Genre"
"megamind","0.0681649790072","0.0926154606076","0.0469251667078","0.0960731044702","0.0815016053347","0.149666584342","0.185230921215","0.0684119535688","0.0679180044455","0.111138552729","Comedy"
"megamind","0.0681649790072","0.0926154606076","0.0469251667078","0.0960731044702","0.0815016053347","0.149666584342","0.185230921215","0.0684119535688","0.0679180044455","0.111138552729","Family"
"megamind","0.0681649790072","0.0926154606076","0.0469251667078","0.0960731044702","0.0815016053347","0.149666584342","0.185230921215","0.0684119535688","0.0679180044455","0.111138552729","Sci-Fi"
"men-in-black-3","0.0786941580756","0.102749140893","0.0508591065292","0.105498281787","0.0718213058419","0.148797250859","0.170446735395","0.0752577319588","0.0529209621993","0.101374570447","Action"
"men-in-black-3","0.0786941580756","0.102749140893","0.0508591065292","0.105498281787","0.0718213058419","0.148797250859","0.170446735395","0.0752577319588","0.0529209621993","0.101374570447","Comedy"
"men-in-black-3","0.0786941580756","0.102749140893","0.0508591065292","0.105498281787","0.0718213058419","0.148797250859","0.170446735395","0.0752577319588","0.0529209621993","0.101374570447","Sci-Fi"
"men-in-black","0.0551853394419","0.0645564348188","0.0512286547272","0.0891295293628","0.0383173677634","0.141191170346","0.121199500208","0.0541441066222","0.0324864639733","0.0695543523532","Action"
"men-in-black","0.0551853394419","0.0645564348188","0.0512286547272","0.0891295293628","0.0383173677634","0.141191170346","0.121199500208","0.0541441066222","0.0324864639733","0.0695543523532","Comedy"
"men-in-black","0.0551853394419","0.0645564348188","0.0512286547272","0.0891295293628","0.0383173677634","0.141191170346","0.121199500208","0.0541441066222","0.0324864639733","0.0695543523532","Sci-Fi"
"metro","0.0718954248366","0.0715109573241","0.0353710111496","0.0968858131488","0.0413302575932","0.132449058055","0.139561707036","0.0588235294118","0.0430603613995","0.0859284890427","Action"
"metro","0.0718954248366","0.0715109573241","0.0353710111496","0.0968858131488","0.0413302575932","0.132449058055","0.139561707036","0.0588235294118","0.0430603613995","0.0859284890427","Thriller"
"metro","0.0718954248366","0.0715109573241","0.0353710111496","0.0968858131488","0.0413302575932","0.132449058055","0.139561707036","0.0588235294118","0.0430603613995","0.0859284890427","Drama"
"miami-vice","0.0570629370629","0.085034965035","0.0302097902098","0.0755244755245","0.0629370629371","0.123356643357","0.158041958042","0.0464335664336","0.0425174825175","0.102097902098","Action"
"miami-vice","0.0570629370629","0.085034965035","0.0302097902098","0.0755244755245","0.0629370629371","0.123356643357","0.158041958042","0.0464335664336","0.0425174825175","0.102097902098","Crime"
"miami-vice","0.0570629370629","0.085034965035","0.0302097902098","0.0755244755245","0.0629370629371","0.123356643357","0.158041958042","0.0464335664336","0.0425174825175","0.102097902098","Drama"
